"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"URY","urban","4","male",NA,NA,26839.2664615815,33500,67874.7473678368,214833.328125,0.993526965387711,0.000519855111349611,0.00438522940702978,0.00438522940702978,NA,0.987221625972632,0.767867923262678,0.231100751274484,NA,NA,0.756833579286289,0.229650187818621,NA,NA,NA,NA,0.00537463107056614,NA,NA,0.998432049906091,2018
"URY","urban","5","male",NA,NA,58992.7222327638,1816916,124092.13141059,3626400,0.996647633370147,0,0.00245161391388804,0.00245161391388804,NA,0.991540757102239,0.860226676379131,0.139021390918846,NA,NA,0.852503700918768,0.138778579317151,NA,NA,NA,NA,0.00133938012547877,NA,NA,0.999099247284035,2018
"URY","urban","1","female",NA,NA,6200.69479166219,9800,22702.6629842094,86155.9999389648,0.973457874780357,0.0192052775979531,0.00334987720542146,0.00334987720542146,NA,0.958856109415621,0.56211145020911,0.409599556089892,NA,NA,0.548732492781323,0.394216837757021,NA,NA,NA,NA,0.112251713472466,NA,NA,0.996013029583732,2018
"URY","urban","2","female",NA,NA,12242.8940956199,14936,33648.4609244924,145344,0.987243105330868,0.0050595141569098,0.0048216737478243,0.0048216737478243,NA,0.975178110033622,0.672191050714062,0.319722375377031,NA,NA,0.657477378133818,0.31310608763338,NA,NA,NA,NA,0.0305516816398015,NA,NA,0.997124293235602,2018
"URY","urban","3","female",NA,NA,18007.2378958438,21606.3330078125,44530.689393105,168400,0.992986451825758,0.000840774363831803,0.00504464618299082,0.00504464618299082,NA,0.984770277029832,0.741073424080203,0.257010887495876,NA,NA,0.729781505092538,0.2540096422984,NA,NA,NA,NA,0.0112599908472664,NA,NA,0.99887187237258,2018
"URY","urban","4","female",NA,NA,26945.9716711248,33500,60627.3784156345,195000,0.997395911281391,0,0.00180590060562523,0.00180590060562523,NA,0.986849850838596,0.80337633571792,0.195426382112604,NA,NA,0.791842517485308,0.193810051183813,NA,NA,NA,NA,0.00112744070958923,NA,NA,0.999201811887017,2018
"URY","urban","5","female",NA,NA,56253.5970129801,927000,102391.935961184,2160000,0.998414958238421,0,0.00158504176157935,0.00158504176157935,NA,0.992985952923311,0.884282460136674,0.115717539863326,NA,NA,0.878170083523159,0.114815869400152,NA,NA,NA,NA,0.00135725132877752,NA,NA,1,2018
"URY","rural","1","male",NA,NA,6802.6323557418,9798,25820.1047089951,86584,0.678014437215934,0.0151798710750676,0.282624840329145,0.282624840329145,NA,0.982413926269198,0.1857529037816,0.797611621067641,NA,NA,0.18420818108903,0.790482131717316,NA,NA,NA,NA,0.112616225529513,NA,NA,0.975819148620147,2018
"URY","rural","2","male",NA,NA,12182.2212703021,14908.3334960938,36936.4424517287,127800,0.624537432393965,0.00953600910902363,0.344520352974666,0.344520352974666,NA,0.983432963279248,0.160204953031597,0.824252775405636,NA,NA,0.15730145175064,0.819413606604042,NA,NA,NA,NA,0.060802732707088,NA,NA,0.978593794477654,2018
"URY","rural","3","male",NA,NA,17875.5291930478,21600,47710.9543418581,146386,0.618798867619304,0.0023928282555945,0.359631976273928,0.359631976273928,NA,0.989249123753033,0.143940415206255,0.842410353194931,NA,NA,0.141277972499326,0.835838500943651,NA,NA,NA,NA,0.0373078997034241,NA,NA,0.980823672148827,2018
"URY","rural","4","male",NA,NA,26413.3523147628,33500,64110.9788259155,169575,0.637156981436642,0.00267352703793382,0.350686037126715,0.350686037126715,NA,0.990970540758676,0.149465294592413,0.83842816787732,NA,NA,0.148305084745763,0.833232445520581,NA,NA,NA,NA,0.0158393866020985,NA,NA,0.990516545601291,2018
"URY","rural","5","male",NA,NA,52145.8857465217,291556,103875.353667766,874668,0.649450958496185,0,0.317885724920901,0.317885724920901,NA,0.989856690861716,0.168806997952727,0.822352503257026,NA,NA,0.168806997952727,0.812209194118742,NA,NA,NA,NA,0.0147962032384143,NA,NA,0.967336683417085,2018
"URY","rural","1","female",NA,NA,6143.56690327158,9775,23435.3243863505,83172,0.827687852303873,0.0223923049076899,0.13378497181569,0.13378497181569,NA,0.971867404457775,0.241143920980504,0.743755494647567,NA,NA,0.235403630345969,0.728396338625433,NA,NA,NA,NA,0.161193566737343,NA,NA,0.983865129027254,2018
"URY","rural","2","female",NA,NA,12141.1322496782,14900,31545.7943110973,94300,0.795548430852704,0.0133177137924656,0.170170787348172,0.170170787348172,NA,0.984401011159751,0.191873728343301,0.795178494358468,NA,NA,0.191010543190086,0.78617670633208,NA,NA,NA,NA,0.0786115050249707,NA,NA,0.979036931993341,2018
"URY","rural","3","female",NA,NA,17785.9149790669,21578,40382.6884817403,125289,0.816359918200409,0.00286298568507157,0.171097477845944,0.171097477845944,NA,0.991002044989775,0.202113156100886,0.790184049079755,NA,NA,0.20081799591002,0.783367416496251,NA,NA,NA,NA,0.0325153374233129,NA,NA,0.990320381731425,2018
"URY","rural","4","female",NA,NA,26467.7464343528,33452,58410.5844622938,153000,0.777036187297946,0,0.21409948899781,0.21409948899781,NA,0.992387110230472,0.169047867348003,0.8218792366253,NA,NA,0.165502137866305,0.81781207633747,NA,NA,NA,NA,0.0131400563145271,NA,NA,0.991135676295755,2018
"URY","rural","5","female",NA,NA,50012.708411239,253916.671875,86425.7651469667,410566.6875,0.769560975609756,0.00331707317073171,0.212682926829268,0.212682926829268,NA,0.991609756097561,0.150439024390244,0.836292682926829,NA,NA,0.150439024390244,0.82790243902439,NA,NA,NA,NA,0.00331707317073171,NA,NA,0.985560975609756,2018
