"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water_ub","access_water_lb","year"
"CRI","urban","4","female",NA,NA,297095.003997285,403753.333333333,827701.902058669,3072656.59375,0.985087847374313,0.0134618192436852,0,0.00145033338200224,NA,0.998403659901689,0.347165036258335,0.650236044191366,0,0.00130432666569329,0.347165036258335,0.648639704093055,0,0.00130432666569329,NA,NA,0.00573319706039811,-0.004438604175792,0.00129459288460609,1,0.998549666617998,2018
"CRI","urban","5","female",NA,NA,788455.022639755,4230007.5,1712118.40939662,8050813.5,0.992725931251064,0.00376473259047655,0,0.0035093361584593,NA,0.998458162280785,0.442876331372141,0.555581830908644,0,0,0.442876331372141,0.555581830908644,0,0,NA,NA,0,0.00154183771921523,0,1,0.996490663841541,2018
"CRI","rural","1","male",NA,NA,49644.7906439897,80626.1510416667,184299.910354123,684982.875,0.789326738991704,0.0185978667152885,0,0.186673808004376,NA,0.979339502233567,0.080659130276233,0.852721305497311,0,0.0510187801987419,0.080659130276233,0.849963533594676,0,0.0487168383626584,NA,NA,0.0203756039748382,-0.00477481994712381,0,0.994598413711368,0.807924605706992,2018
"CRI","rural","2","male",NA,NA,105913.619459302,135000,363864.550139788,1049631.140625,0.843670713142589,0.018866206071015,0,0.135849694887909,NA,0.985037146909195,0.0369647527225887,0.922609521579036,0,0.0341673497534382,0.0353383556475012,0.916585346812912,0,0.0331134444487815,NA,NA,0.0078847730200242,-0.0016263970750876,0,0.998386614101513,0.862536919213604,2018
"CRI","rural","3","male",NA,NA,173339.456601883,219154.4375,541195.559420395,1593966.625,0.865566636446056,0.011350861287398,0,0.114397098821396,NA,0.989990933816863,0.0610698096101541,0.917189483227561,0,0.0170988213961922,0.0588939256572983,0.913998186763373,0,0.0170988213961922,NA,NA,0.0110426110607434,-0.00640072529465097,0,0.99131459655485,0.876917497733454,2018
"CRI","rural","4","male",NA,NA,294122.939902122,404724.171875,815930.591988276,2069848,0.867474825529449,0.00958682475670715,0,0.120282050662867,NA,0.988167395136558,0.0546956122769313,0.91837917461544,0,0.0150926082441863,0.0546956122769313,0.91837917461544,0,0.0150926082441863,NA,NA,0.0204535026925213,-0.00862089782907915,0,0.997343700949023,0.877061650286156,2018
"CRI","rural","5","male",NA,NA,752997.021569657,3971240,1628011.58299097,8442750.5,0.916284233900814,0.0041080680977054,0,0.0796076980014804,NA,0.995373797187269,0.044559585492228,0.950814211695041,0,0.00462620281273131,0.044559585492228,0.950814211695041,0,0,NA,NA,0,0,1.11022302462516e-16,1,0.92039230199852,2018
"CRI","rural","1","female",NA,NA,48547.8234612864,80555.5572916667,163422.848916935,519000,0.818344300918027,0.0238849622227638,0,0.150763668860184,NA,0.980298968234625,0.0648306117475018,0.880168982045658,0,0.0455764075067024,0.0623324396782842,0.874928913802908,0,0.0430376147534325,NA,NA,0.0126939637663498,-0.0032699650662118,-1.11022302462516e-16,0.992992932000975,0.842229263140791,2018
"CRI","rural","2","female",NA,NA,104135.188919337,134722.223958333,293352.813396508,900749.328125,0.871282234366847,0.0357839233240876,0,0.0898854804602752,NA,0.981654903468541,0.0836789058852608,0.903688243209843,0,0.00664597808474995,0.0769230769230769,0.900310328728751,0,0.00442149781671381,NA,NA,0.00343283991980886,0.00255403290033773,-1.11022302462516e-16,0.99695163815121,0.907066157690935,2018
"CRI","rural","3","female",NA,NA,173117.918708014,217859.5546875,490472.404945356,1364702.67382812,0.873095482351153,0.0350317261294122,0,0.0872373570424408,NA,0.988259432349253,0.0710133363729625,0.919677799308484,0,0.00930886431855314,0.0710133363729625,0.907937231657738,0,0.00930886431855314,NA,NA,0.00961282723507732,-0.00961282723507728,0,0.995364565523006,0.908127208480565,2018
"CRI","rural","4","female",NA,NA,287467.606991093,395020.15625,787745.751579952,2086666.6640625,0.92764553382041,0.00707046900777752,0,0.0652839971718124,NA,0.992222484091445,0.053146358708461,0.939076125382984,0,0,0.053146358708461,0.939076125382984,0,0,NA,NA,0,0.00777751590855535,1.11022302462516e-16,1,0.934716002828188,2018
"CRI","rural","5","female",NA,NA,1035555.77412559,11346400,1806065.49134987,11346400,0.835953794320552,0.0292796406224932,0,0.134766565056955,NA,1,0.0461254612546125,0.944890101074924,0,0.00898443767046366,0.0461254612546125,0.944890101074924,0,0.00898443767046366,NA,NA,0,0,0,1,0.865233434943045,2018
