"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"CHL","urban","3","male",NA,NA,215254.896710725,262103,739226.096589697,3006755,0.976168577017343,0.0183988912615128,0,0.00256745393553754,NA,NA,0.966165905574351,0.0211026067187688,0.00981979413752732,0.00981979413752732,NA,NA,NA,NA,NA,NA,0.00223576470503863,0.000675928864314113,NA,0.997134922214393,2017
"CHL","urban","4","male",NA,NA,338066.472663608,442500,1019166.81668816,6101922,0.978098785476657,0.0185186953822645,0,0.00204383744806838,NA,NA,0.975080782515958,0.0138563901755726,0.00809576110660109,0.00809576110660109,NA,NA,NA,NA,NA,NA,0.00281107237795075,0.000155993823918066,NA,0.998661318306989,2017
"CHL","urban","5","male",NA,NA,1050192.93559321,48898332,2459200.73106747,74949922,0.984495548337738,0.014068205575157,0,0.00116020659524203,NA,NA,0.978981764578949,0.0125787132916518,0.00631107548909434,0.00631107548909434,NA,NA,NA,NA,NA,NA,0.00157356522518937,0.000554881415115727,NA,0.999723960508137,2017
"CHL","urban","1","female",NA,NA,74658.4685446971,113164.5,247035.18805905,1131091,0.961135294056536,0.0299552240356546,0,0.00351558847668222,NA,NA,0.959899020330989,0.0202541113893016,0.0115524065782229,0.0115524065782229,NA,NA,NA,NA,NA,NA,0.00786851865318886,0.000425943048297794,NA,0.994606106568873,2017
"CHL","urban","2","female",NA,NA,143770.919590287,175000,447390.673175028,2049646,0.977435783690636,0.0169423567449518,0,0.00354032127349195,NA,NA,0.965106508219517,0.021073442471912,0.00924962250791241,0.00924962250791241,NA,NA,NA,NA,NA,NA,0.00395193693962686,0.000618489861031746,NA,0.997918461709079,2017
"CHL","urban","3","female",NA,NA,214322.035708763,262166.8,606627.383251394,2618402,0.982055220388398,0.0140733997970893,0,0.00208993680222289,NA,NA,0.975963554282958,0.0164609679318533,0.00449922985177091,0.00449922985177091,NA,NA,NA,NA,NA,NA,0.00258309236782019,0.00049315556559737,NA,0.99821855698771,2017
"CHL","urban","4","female",NA,NA,337087.564641029,442333,844180.929906564,4185554,0.979546871655514,0.0148274129154142,0,0.00399709640493983,NA,NA,0.975442751714703,0.0120936595534792,0.00928545503615534,0.00928545503615534,NA,NA,NA,NA,NA,NA,0.00244292853619722,0.000735205159465013,NA,0.998371380975869,2017
"CHL","urban","5","female",NA,NA,979848.309083449,22029164,2007877.98408493,79767502,0.984907720530209,0.0136562748228281,0,0.000737407791683593,NA,NA,0.984804224699797,0.0103185342920497,0.00423556685960014,0.00423556685960014,NA,NA,NA,NA,NA,NA,0.000269089159070504,0.000372584989482116,NA,0.999301403144721,2017
"CHL","rural","1","male",NA,NA,77193.9035226178,113164.5,268206.999154136,850155,0.421787998466491,0.0256436782308661,0,0.313480882863037,NA,NA,0.136731800230026,0.491069744232607,0.34132745893908,0.34132745893908,NA,NA,NA,NA,NA,NA,0.0264591155547712,0.00441188104351642,NA,0.760912559560394,2017
"CHL","rural","2","male",NA,NA,141976.648603548,175000,469919.858395145,1840635,0.520084770253347,0.027245287865652,0,0.275527405837588,NA,NA,0.162460263943743,0.542280769354269,0.266994188100055,0.266994188100055,NA,NA,NA,NA,NA,NA,0.0239459910734354,0.00431878752849757,NA,0.822857463956587,2017
"CHL","rural","3","male",NA,NA,212851.285829881,262006.333333333,652765.369270207,2432275,0.538529950300811,0.0168977243002877,0,0.292199843055192,NA,NA,0.156442584357834,0.585362280931206,0.23701804865289,0.23701804865289,NA,NA,NA,NA,NA,NA,0.0151190164792048,0.00605806957886468,NA,0.847627517656291,2017
"CHL","rural","4","male",NA,NA,331107.494316022,442500,873189.860499987,3449167,0.550635598842918,0.018497385950479,0,0.285143706377219,NA,NA,0.175207664340118,0.605384676627478,0.201374698123723,0.201374698123723,NA,NA,NA,NA,NA,NA,0.0173031501287121,0.000729810779968698,NA,0.854276691170616,2017
"CHL","rural","5","male",NA,NA,1088725.14702737,21762500,2747422.19262313,87050000,0.574699649776123,0.00527552422751252,0,0.304428780422929,NA,NA,0.235137651283415,0.617435829232611,0.126257924369375,0.126257924369375,NA,NA,NA,NA,NA,NA,0.015893070887086,0.00527552422751243,NA,0.884403954426564,2017
"CHL","rural","1","female",NA,NA,74483.0899606417,113176.75,218258.486140328,1098104,0.464801664322823,0.0219546495275508,0,0.265826757011192,NA,NA,0.148266524098976,0.493718111133064,0.3273090735812,0.3273090735812,NA,NA,NA,NA,NA,NA,0.0268592880138539,0.00384700317290609,NA,0.752583070861566,2017
"CHL","rural","2","female",NA,NA,143009.620420778,175000,416082.069945111,1576325,0.55913071906671,0.0165184025328217,0,0.259958359860282,NA,NA,0.199958703993668,0.517542199356471,0.268148734449473,0.268148734449473,NA,NA,NA,NA,NA,NA,0.0128705886401569,0.00147977356023188,NA,0.835607481459814,2017
"CHL","rural","3","female",NA,NA,210190.299438445,262186.25,562056.168675234,2085268,0.54890472068713,0.014692500610338,0,0.293383935903411,NA,NA,0.171493885522782,0.580131833011519,0.235257562642875,0.235257562642875,NA,NA,NA,NA,NA,NA,0.0100317375768471,0.00308498124597734,NA,0.856981157200879,2017
"CHL","rural","4","female",NA,NA,329251.624854925,441610,873675.470761497,3245946,0.580882064171543,0.0103287122491458,0,0.260574166437576,NA,NA,0.185092094411499,0.616070376624907,0.16741939284452,0.16741939284452,NA,NA,NA,NA,NA,NA,0.0174763382162353,0.0139417979028394,NA,0.851784942858265,2017
"CHL","rural","5","female",NA,NA,997934.311660543,5209167,2235088.59491601,1e+07,0.596030920172439,0.0121153560279471,0,0.25070610970715,NA,NA,0.379218076408503,0.48097220157574,0.132228333581091,0.132228333581091,NA,NA,NA,NA,NA,NA,0.00334473019176453,0.00423665824290165,NA,0.858852385907537,2017
